,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
2043,CHEMBL1784347,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCS(=O)(=O)CC2)CC1,10000.0,inactive
2044,CHEMBL1784348,CC(=O)N1CCC(CS(=O)(=O)N2CCC(CCc3c(C)noc3C)CC2)(N(O)C=O)CC1,10000.0,inactive
2045,CHEMBL1784350,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOC(C)(C)C2)CC1,10000.0,inactive
2046,CHEMBL1784351,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCN(C)CC2)CC1,10000.0,inactive
2047,CHEMBL1784352,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCCC2)CC1,10000.0,inactive
2048,CHEMBL1784353,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCCCC2)CC1,10000.0,inactive
2049,CHEMBL1427458,Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,50118.72,inactive
2050,CHEMBL1795351,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)NCC(=O)NO)s2)cc1,1.5,active
2051,CHEMBL1795857,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)NO)s2)cc1,2.3,active
2052,CHEMBL1795858,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)C(=O)NO)s2)cc1,4.0,active
2053,CHEMBL1795859,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NO)s2)cc1,6.0,active
2054,CHEMBL1795860,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3csc4ccccc34)C(=O)NO)s2)cc1,17.0,active
2055,CHEMBL1795861,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3CSC[C@H]3C(=O)NO)s2)cc1,2.5,active
2056,CHEMBL1795862,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)s2)cc1,1.3,active
2057,CHEMBL1801399,CC(C)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active
2058,CHEMBL1801398,CN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active
2059,CHEMBL1801397,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active
2060,CHEMBL1801396,CC(=O)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active
2061,CHEMBL1801395,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(CCO)CC1,0.1,active
2062,CHEMBL1801394,CCOCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active
2063,CHEMBL1801393,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2cccnc2)CC1,0.1,active
2064,CHEMBL1801431,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2ccccn2)CC1,0.2,active
2065,CHEMBL1801430,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,0.1,active
2066,CHEMBL1801429,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCNCC1,0.1,active
2067,CHEMBL1801428,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CC1,0.2,active
2068,CHEMBL1801427,CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1,0.2,active
2069,CHEMBL1801426,CC(C)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1,0.3,active
2070,CHEMBL1800089,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(CCN2CCOCC2)CC1,0.3,active
2071,CHEMBL1801425,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCNCC1,1.7,active
2072,CHEMBL1801424,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,0.1,active
2073,CHEMBL1801423,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCCO4)cc2)CCN(C2CC2)CC1,0.2,active
2074,CHEMBL1801422,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCN(C2CC2)CC1,0.5,active
2075,CHEMBL1801421,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,0.25,active
2076,CHEMBL1801420,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,0.2,active
2077,CHEMBL1801419,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCNCC1,0.4,active
2078,CHEMBL1801418,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(S(C)(=O)=O)cc3)cc2)CC1,3.3,active
2079,CHEMBL1801417,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,0.1,active
2080,CHEMBL1801416,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(C)C)cc3)cc2)CC1,0.3,active
2081,CHEMBL1801415,CC(C)c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C(C)C)CC3)cc2)cc1,1.0,active
2082,CHEMBL1801414,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1,0.1,active
2083,CHEMBL1801413,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1,0.1,active
2084,CHEMBL1801412,CCOc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,0.1,active
2085,CHEMBL1801057,COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(Cc4ccccn4)CC3)cc2)cc1,0.2,active
2086,CHEMBL1801056,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC)cc3)cc2)CC1,0.4,active
2087,CHEMBL1801055,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)CCOCC1,0.5,active
2088,CHEMBL1801054,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CCOCC1,0.4,active
2089,CHEMBL1801053,CSc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,0.1,active
2090,CHEMBL1801052,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCOCC1,0.1,active
2091,CHEMBL1229868,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCOCC1,0.1,active
2092,CHEMBL1801051,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)CCOCC1,0.8,active
2093,CHEMBL1801050,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)CCOCC1,0.1,active
2094,CHEMBL1801049,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,0.1,active
2095,CHEMBL1801048,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(O)cc3)cc2)CCOCC1,0.2,active
2096,CHEMBL1801047,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)CCOCC1,0.35,active
2097,CHEMBL1801046,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,0.1,active
2098,CHEMBL1801045,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(Cl)c3)cc2)CCOCC1,0.3,active
2099,CHEMBL1801044,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1,0.1,active
2100,CHEMBL1812914,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CC3CC3)CC2)C(=O)N1,10.0,active
2101,CHEMBL1812915,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)C3CC3)CC2)C(=O)N1,15.0,active
2102,CHEMBL1812918,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(Cc3ccccc3)CC2)C(=O)N1,86.0,active
2103,CHEMBL1812920,CC(=O)N1CCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,16.0,active
2104,CHEMBL1812921,CN1CCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,9.4,active
2105,CHEMBL1812922,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(CC3CC3)CC2)C(=O)N1,1.1,active
2106,CHEMBL1812923,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(Cc3ccccc3)CC2)C(=O)N1,22.0,active
2107,CHEMBL1812924,CC(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,2.9,active
2108,CHEMBL1812925,CN1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,7.5,active
2109,CHEMBL1812926,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)c3cccs3)CC2)C(=O)N1,73.0,active
2110,CHEMBL1812927,N#Cc1ccc(C(=O)N2CCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,45.0,active
2111,CHEMBL1812928,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)c3ccc(Cl)nc3)CC2)C(=O)N1,54.0,active
2112,CHEMBL1812929,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CC3)CC2)C(=O)N1,13.0,active
2113,CHEMBL1812930,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cccs3)CC2)C(=O)N1,16.0,active
2114,CHEMBL1812931,N#Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,9.8,active
2115,CHEMBL1812932,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(Cl)nc3)CC2)C(=O)N1,104.0,active
2116,CHEMBL1812933,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CCC3)CC2)C(=O)N1,13.0,active
2117,CHEMBL1812934,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CSc3ccccc3)CC2)C(=O)N1,29.0,active
2118,CHEMBL1812935,CCOc1cc(OCC)cc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c1,269.0,active
2119,CHEMBL1812936,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(OC(F)(F)F)cc3)CC2)C(=O)N1,60.0,active
2120,CHEMBL1812937,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCC3CCCC3)CC2)C(=O)N1,50.0,active
2121,CHEMBL1812938,CCOc1ccc(OCC)c(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c1,329.0,active
2122,CHEMBL1812939,Cc1cc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc(Cl)n1,86.0,active
2123,CHEMBL1812940,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)N3CCNC3=O)CC2)C(=O)N1,264.0,active
2124,CHEMBL1812941,Cc1c(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)oc2ccccc12,2.55,active
2125,CHEMBL1812942,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3sc4cc(F)ccc4c3Cl)CC2)C(=O)N1,308.0,active
2126,CHEMBL1812943,Cc1cc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c(C)o1,24.0,active
2127,CHEMBL1812944,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cnc4ccccc4n3)CC2)C(=O)N1,30.0,active
2128,CHEMBL1812945,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)Cc3cccs3)CC2)C(=O)N1,47.0,active
2129,CHEMBL1812946,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccccc3COC(=O)c3ccccc3)CC2)C(=O)N1,106.0,active
2130,CHEMBL1812947,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(C(F)(F)F)nc3)CC2)C(=O)N1,264.0,active
2131,CHEMBL1812948,Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,80.0,active
2132,CHEMBL1812949,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(Br)cc3)CC2)C(=O)N1,268.0,active
2133,CHEMBL1812950,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3c(Cl)cccc3Cl)CC2)C(=O)N1,23.0,active
2134,CHEMBL1812951,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCc3ccccc3)CC2)C(=O)N1,31.0,active
2135,CHEMBL1812952,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)Cc3ccc(Cl)cc3)CC2)C(=O)N1,95.0,active
2136,CHEMBL1812953,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CC3CCCCC3)CC2)C(=O)N1,100.0,active
2137,CHEMBL1812954,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cc(F)c(Cl)nc3Cl)CC2)C(=O)N1,25.0,active
2138,CHEMBL1812955,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)N3CCOCC3)CC2)C(=O)N1,25.0,active
2139,CHEMBL1812956,CN(C)c1cccc2c(S(=O)(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)cccc12,311.0,active
2140,CHEMBL1812957,CSc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,411.0,active
2141,CHEMBL1812958,Cn1nc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c2ccccc21,24.0,active
2142,CHEMBL1812959,CC(C)C(NS(=O)(=O)c1ccc2c(c1)OCCO2)C(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,706.0,active
2143,CHEMBL1812960,CC(Cc1nc2ccccc2s1)(C(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1)c1ccccc1,681.0,active
2144,CHEMBL1812961,Cc1cc(NS(=O)(=O)c2cccc(C(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)c2)no1,20.0,active
2145,CHEMBL1812962,CS(=O)(=O)Nc1ccc(F)cc1C(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,83.0,active
2146,CHEMBL1812963,COc1ccc(NS(=O)(=O)c2cc(C(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)ccc2C)cc1,54.0,active
2147,CHEMBL1812964,Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c(NS(C)(=O)=O)c1,142.0,active
2148,CHEMBL1812965,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CC3S/C(=N/c4ccccc4)NC3=O)CC2)C(=O)N1,184.0,active
2149,CHEMBL1819320,N[C@@H](CO)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,331100.0,inactive
2150,CHEMBL1819321,NC[C@H](O)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,100100.0,inactive
2151,CHEMBL1819319,N[C@@H](CNC(=O)[C@@H](N)CS)[C@@H](O)c1ccc([N+](=O)[O-])cc1,151600.0,inactive
2152,CHEMBL1819322,CC(C)C[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,142900.0,inactive
2153,CHEMBL1819323,NCCCC[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,84300.0,inactive
2154,CHEMBL1819324,N[C@@H](CNC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,67400.0,inactive
2155,CHEMBL1819325,N[C@@H](Cc1ccc(O)cc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,61300.0,inactive
2156,CHEMBL1819326,N[C@@H](CNC(=O)[C@@H]1Cc2ccc(O)cc2CN1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,1000000.0,inactive
2157,CHEMBL1819327,CC(C)C[C@H](NC(=O)[C@@H](O)CN)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,83900.0,inactive
2158,CHEMBL1819328,CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,173100.0,inactive
2159,CHEMBL1819329,N[C@@H](CNC(=O)[C@H](CO)NC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,110100.0,inactive
2160,CHEMBL1819330,N[C@@H](CNC(=O)[C@@H](O)CNC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,108900.0,inactive
2161,CHEMBL1819331,N[C@@H](CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,44100.0,inactive
2162,CHEMBL1819332,CC(C)C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,105600.0,inactive
2163,CHEMBL1819333,NC[C@H](O)C(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,40600.0,inactive
2164,CHEMBL1819334,CC(C)C[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc(N)cc1,119300.0,inactive
2165,CHEMBL1819335,NCCCC[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc(N)cc1,157400.0,inactive
2166,CHEMBL1819336,Nc1ccc([C@H](O)[C@@H](N)CNC(=O)[C@H](N)Cc2ccccc2)cc1,149200.0,inactive
2167,CHEMBL1819442,Nc1ccc([C@H](O)[C@@H](N)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)cc1,111300.0,inactive
2168,CHEMBL1819443,CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(N)cc1,133800.0,inactive
2169,CHEMBL1819444,Nc1ccc([C@H](O)[C@@H](N)CNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](N)Cc2ccccc2)cc1,40400.0,inactive
2170,CHEMBL1819445,CC(C)C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(N)cc1,94000.0,inactive
2171,CHEMBL1819446,CC(C)C[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc(I)cc1,119500.0,inactive
2172,CHEMBL1819447,N[C@@H](Cc1ccc(O)cc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(I)cc1,42200.0,inactive
2173,CHEMBL1819448,CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(I)cc1,86600.0,inactive
2174,CHEMBL1819449,N[C@@H](CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc(I)cc1,107100.0,inactive
2175,CHEMBL1819450,CC(C)C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(I)cc1,52700.0,inactive
2176,CHEMBL1819451,NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,1000000.0,inactive
2177,CHEMBL1830509,Cl.O=C(CCNC(=O)[C@@H]1Cc2ccccc2CN1)NO,516830.0,inactive
2178,CHEMBL1830510,Cl.O=C(CCCNC(=O)[C@@H]1Cc2ccccc2CN1)NO,251910.0,inactive
2179,CHEMBL1830511,Cl.O=C(CNC(=O)[C@@H]1Cc2ccccc2CN1)NO,249240.0,inactive
2180,CHEMBL1830512,C[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,463380.0,inactive
2181,CHEMBL1830648,CC(C)[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,307270.0,inactive
2182,CHEMBL1830649,CC(C)C[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,836490.0,inactive
2183,CHEMBL2369771,CC[C@H](C)[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,671560.0,inactive
2184,CHEMBL1830651,Cl.O=C(N[C@H](C(=O)NO)c1ccccc1)[C@@H]1Cc2ccccc2CN1,393140.0,inactive
2185,CHEMBL1830652,Cl.O=C(N[C@@H](Cc1ccccc1)C(=O)NO)[C@@H]1Cc2ccccc2CN1,939570.0,inactive
2186,CHEMBL1830653,Cl.O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)NO)[C@@H]1Cc2ccccc2CN1,540030.0,inactive
2187,CHEMBL1830654,CSCC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,166110.0,inactive
2188,CHEMBL1830655,Cl.O=C(N[C@@H](CO)C(=O)NO)[C@@H]1Cc2ccccc2CN1,267730.0,inactive
2189,CHEMBL2369772,C[C@@H](O)[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,200630.0,inactive
2190,CHEMBL1830657,Cl.O=C(NO)[C@@H]1CCCN1C(=O)[C@@H]1Cc2ccccc2CN1,157420.0,inactive
2191,CHEMBL1830658,Cl.O=C(NO)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1Cc2ccccc2CN1,276440.0,inactive
2192,CHEMBL1830662,CC(C)C[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NO.Cl,656770.0,inactive
2193,CHEMBL1916049,O=C1[C@@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,1599.0,intermediate
2194,CHEMBL1916050,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,0.57,active
2195,CHEMBL1916051,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCCCN1O,3.7,active
2196,CHEMBL1916052,O=C1NCC=CC[C@H]1NS(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,1000.0,active
2197,CHEMBL1916053,CC1=CC[C@@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)C(=O)N(O)C1,2.0,active
2198,CHEMBL1916054,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=C(CN2CCOCC2)CN1O,0.53,active
2199,CHEMBL1916055,O=C(N[C@@H]1CC=CCN(O)C1=O)c1ccc(Oc2ccc(Cl)cc2)cc1,2319.0,intermediate
2200,CHEMBL1916056,O=C1[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)CC=CCN1O,85.0,active
2201,CHEMBL1916057,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)CC=CCN1O,1.0,active
2202,CHEMBL1916201,COc1ccc(Oc2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)cc2)cc1,2.0,active
2203,CHEMBL1916202,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC=CCN1O,2.0,active
2204,CHEMBL1916203,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccccn3)cc2)CC=CCN1O,15.0,active
2205,CHEMBL1916204,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccncc3)cc2)CC=CCN1O,3.0,active
2206,CHEMBL1916205,Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,4.0,active
2207,CHEMBL1916206,O=C1[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)s2)CC=CCN1O,11.0,active
2208,CHEMBL1916207,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,3.9,active
2209,CHEMBL1916208,O=C1[C@H](NS(=O)(=O)c2ccc(N3CCC(c4ccccc4)CC3)cc2)CC=CCN1O,1000.0,active
2210,CHEMBL1916209,O=C1[C@H](NS(=O)(=O)c2ccc(N3CCN(c4ccccc4)CC3)cc2)CC=CCN1O,1000.0,active
2211,CHEMBL1916210,O=C1[C@H](N(CCN2CCOCC2)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,0.39,active
2212,CHEMBL1916211,O=C1[C@H](N(CCN2CCCCC2)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,0.55,active
2213,CHEMBL1916212,CN1CCN(CCN([C@@H]2CC=CCN(O)C2=O)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,0.49,active
